example_index,example_id,session_index,dialogue_id,dialogue_turns,api_call_count,session_input_tokens,before_memory_count,after_memory_count,before_memory_tokens,after_memory_tokens,delta_memory_count,delta_memory_tokens,add_event_ids,add_event_statuses,status,error
1,dev_0279,3,12_00103,28,2,231,8,13,158,244,5,86,"[""71f73d9e-be49-4851-b5a0-a639bf4b9633""]","[""SUCCEEDED""]",OK,
1,dev_0279,4,18_00009,26,2,375,13,15,244,312,2,68,"[""ef1ffa81-1f0b-43a1-a113-8529846dde83""]","[""SUCCEEDED""]",OK,
1,dev_0279,5,18_00004,42,2,644,15,19,312,436,4,124,"[""58b8236b-2fde-47b7-a030-31b923ee1523""]","[""SUCCEEDED""]",OK,
1,dev_0279,6,12_00014,30,2,438,19,20,436,524,1,88,"[""d5ebd0c4-ed06-4541-b565-92fc25193c7d""]","[""SUCCEEDED""]",OK,
2,dev_0280,0,7_00005,10,1,130,0,2,0,33,2,33,"[""00cff9ff-f79a-479b-8c71-0e542fb9776e""]","[""SUCCEEDED""]",OK,
2,dev_0280,1,8_00036,24,2,374,2,4,33,107,2,74,"[""e9efad4c-d221-4189-bb3e-88afaec6ed9c""]","[""SUCCEEDED""]",OK,
2,dev_0280,2,3_00122,12,1,225,4,5,107,139,1,32,"[""8aaee255-0ec5-4a1a-9486-97402ad1faef""]","[""SUCCEEDED""]",OK,
2,dev_0280,3,5_00007,16,1,201,5,7,139,187,2,48,"[""0d4745b4-720c-4bf6-a2b4-ac4584c4f24f""]","[""SUCCEEDED""]",OK,
2,dev_0280,4,12_00035,24,2,395,7,9,187,286,2,99,"[""f66bb6a9-6132-4d10-b66d-86173c91c3c9""]","[""SUCCEEDED""]",OK,
2,dev_0280,5,16_00032,34,3,615,9,13,286,428,4,142,"[""1e64e04d-0eff-4ccd-9e33-c4130d791eaf""]","[""SUCCEEDED""]",OK,
2,dev_0280,6,11_00092,26,1,309,13,15,428,506,2,78,"[""d9a8edcf-ad82-4871-88d3-611d9d762f17""]","[""SUCCEEDED""]",OK,
2,dev_0280,7,17_00018,18,3,226,15,18,506,557,3,51,"[""d9e37f43-1461-4bd7-b8d1-da60b06e0ca8""]","[""SUCCEEDED""]",OK,
3,dev_0281,0,10_00045,18,2,245,0,5,0,53,5,53,"[""d83ae132-4910-49d2-8e5d-fcd7dcbacfb2""]","[""SUCCEEDED""]",OK,
3,dev_0281,1,17_00081,28,4,493,5,9,53,146,4,93,"[""c1ad7377-969e-4669-bb31-5fd0e250b80f""]","[""SUCCEEDED""]",OK,
3,dev_0281,2,19_00102,24,2,304,9,13,146,208,4,62,"[""3b954f77-8bf4-4f31-932b-f9481b7991a0""]","[""SUCCEEDED""]",OK,
3,dev_0281,3,15_00123,20,3,342,13,16,208,317,3,109,"[""26606d24-7bea-4055-a86d-7393df51ac5e""]","[""SUCCEEDED""]",OK,
3,dev_0281,4,4_00087,24,1,362,16,17,317,368,1,51,"[""0de3cef1-8388-427a-9514-52ee0df23e42""]","[""SUCCEEDED""]",OK,
3,dev_0281,5,2_00114,16,1,232,17,19,368,417,2,49,"[""788ee860-396d-40b8-a728-245524cdae20""]","[""SUCCEEDED""]",OK,
3,dev_0281,6,4_00054,18,1,245,19,21,417,448,2,31,"[""02dee273-5a6d-4a81-94b7-830b7ed0bd14""]","[""SUCCEEDED""]",OK,
3,dev_0281,7,17_00052,14,3,250,21,24,448,499,3,51,"[""2cc3cbdf-7a0d-45a8-9b68-247916f7e75f""]","[""SUCCEEDED""]",OK,
3,dev_0281,8,13_00025,16,2,219,24,27,499,536,3,37,"[""17f48e9f-c010-4d3b-bf4e-0af8976913f1""]","[""SUCCEEDED""]",OK,
3,dev_0281,9,2_00005,12,1,223,27,28,536,571,1,35,"[""0d286fe3-50f6-4ef5-b503-a4290510872c""]","[""SUCCEEDED""]",OK,
4,dev_0282,0,6_00032,28,1,343,0,4,0,56,4,56,"[""4abb4d1f-1be2-4241-ab81-cee750b2826e""]","[""SUCCEEDED""]",OK,
4,dev_0282,1,17_00026,14,3,328,4,8,56,107,4,51,"[""4ed0de8d-dd80-45b0-a641-659ac2f584f5""]","[""SUCCEEDED""]",OK,
4,dev_0282,2,18_00053,28,3,343,8,13,107,206,5,99,"[""24b8bd1f-46a4-408f-8d57-6f1bd9533d6d""]","[""SUCCEEDED""]",OK,
4,dev_0282,3,10_00075,14,1,193,13,15,206,273,2,67,"[""dda0de76-6969-4f05-9df6-d93eb4ddc045""]","[""SUCCEEDED""]",OK,
4,dev_0282,4,2_00100,22,1,297,15,20,273,392,5,119,"[""2fca4704-80db-4852-b78e-d52449663aec""]","[""SUCCEEDED""]",OK,
5,dev_0283,0,16_00035,26,3,433,0,3,0,63,3,63,"[""bfd6a147-401e-4be2-bd13-1591fceedac9""]","[""SUCCEEDED""]",OK,
5,dev_0283,1,2_00024,10,1,147,3,4,63,77,1,14,"[""c07c2599-98e7-4940-a98a-5aa2bed3c752""]","[""SUCCEEDED""]",OK,
5,dev_0283,2,1_00019,10,1,231,4,5,77,107,1,30,"[""bd59ff3b-df35-4ed9-b77f-48abada7c43a""]","[""SUCCEEDED""]",OK,
5,dev_0283,3,14_00019,20,2,413,5,8,107,188,3,81,"[""c095c209-cd75-44cf-9605-a4dba3f3fb4c""]","[""SUCCEEDED""]",OK,
5,dev_0283,4,3_00043,20,0,377,8,13,188,291,5,103,"[""8825c5ab-c2fe-4a02-a4e2-a5c3fd632b27""]","[""SUCCEEDED""]",OK,
6,dev_0284,0,3_00098,10,1,143,0,1,0,21,1,21,"[""4ad36592-a5b2-4bee-901c-5b663c0f31ad""]","[""SUCCEEDED""]",OK,
6,dev_0284,1,14_00028,14,2,229,1,3,21,77,2,56,"[""0c5e7c85-e015-40eb-9bae-a9862a31aa71""]","[""SUCCEEDED""]",OK,
6,dev_0284,2,2_00009,14,1,225,3,4,77,111,1,34,"[""8b885bc3-e134-4e2c-813b-1469924598e1""]","[""SUCCEEDED""]",OK,
6,dev_0284,3,18_00017,30,2,490,4,8,111,214,4,103,"[""e3cd61bf-b5ac-4136-9b29-668bab343539""]","[""SUCCEEDED""]",OK,
6,dev_0284,4,16_00036,28,3,404,8,12,214,303,4,89,"[""a85ad633-0a45-4de2-a206-7226920b061b""]","[""SUCCEEDED""]",OK,
7,dev_0285,0,16_00013,26,3,388,0,3,0,61,3,61,"[""ef3b9be5-ca1f-4296-af5f-8122f5045215""]","[""SUCCEEDED""]",OK,
7,dev_0285,1,19_00126,24,2,270,3,5,61,104,2,43,"[""7581e917-b185-42d2-ad85-2d1c85c08075""]","[""SUCCEEDED""]",OK,
7,dev_0285,2,18_00122,26,2,444,5,7,104,188,2,84,"[""263d7e92-64c0-4891-a0b7-3cd599aebfd9""]","[""SUCCEEDED""]",OK,
7,dev_0285,3,15_00099,18,2,286,7,9,188,240,2,52,"[""f5a5d6ae-d98b-4c87-aa7a-0ec55b929a2f""]","[""SUCCEEDED""]",OK,
7,dev_0285,4,2_00069,16,1,319,9,10,240,282,1,42,"[""999a26ce-21d6-4c79-89a8-2868dfaa0732""]","[""SUCCEEDED""]",OK,
7,dev_0285,5,18_00119,22,2,405,10,14,282,377,4,95,"[""de53047b-2810-4a24-abeb-74712f33862f""]","[""SUCCEEDED""]",OK,
7,dev_0285,6,1_00026,12,1,301,14,15,377,409,1,32,"[""37e50321-6d17-46af-a084-7b18deb25043""]","[""SUCCEEDED""]",OK,
7,dev_0285,7,11_00105,22,1,233,15,17,409,465,2,56,"[""2fc6277e-25f3-4b95-8eef-7f5a16d8cb69""]","[""SUCCEEDED""]",OK,
7,dev_0285,8,2_00108,20,1,301,17,19,465,531,2,66,"[""b2d02421-39c2-4d9e-9364-dc2aebfbd404""]","[""SUCCEEDED""]",OK,
7,dev_0285,9,6_00029,12,1,126,19,22,531,567,3,36,"[""7de66a66-c86f-4043-be5d-46ade23c9b74""]","[""SUCCEEDED""]",OK,
8,dev_0286,0,10_00108,12,2,275,0,3,0,68,3,68,"[""ffd0b398-80e1-48f1-a1ba-cdd8c477bb96""]","[""SUCCEEDED""]",OK,
8,dev_0286,1,11_00045,16,2,209,3,6,68,128,3,60,"[""c634a1cd-d4de-4a44-bd64-54ce9cc0ba5c""]","[""SUCCEEDED""]",OK,
8,dev_0286,2,3_00094,10,1,149,6,9,128,170,3,42,"[""37ce381c-283f-4bb4-8605-b4376efa36d2""]","[""SUCCEEDED""]",OK,
8,dev_0286,3,8_00080,22,2,264,9,11,170,215,2,45,"[""13c750be-b4e8-4332-a3ee-e341e1322c5f""]","[""SUCCEEDED""]",OK,
8,dev_0286,4,18_00104,24,2,333,11,12,215,262,1,47,"[""2b5b3a60-83f7-4229-821a-12016b580be5""]","[""SUCCEEDED""]",OK,
8,dev_0286,5,6_00008,16,1,192,12,13,262,293,1,31,"[""cffad28d-22b7-4f0c-b552-b6bb709a0b7e""]","[""SUCCEEDED""]",OK,
8,dev_0286,6,15_00106,18,2,264,13,15,293,334,2,41,"[""2bc08086-4b42-4265-bd4f-dcdc21c7c64c""]","[""SUCCEEDED""]",OK,
8,dev_0286,7,4_00114,14,1,149,15,17,334,357,2,23,"[""e0f688d9-dfcc-484f-815a-2a01c6a85c53""]","[""SUCCEEDED""]",OK,
8,dev_0286,8,18_00025,44,2,680,17,22,357,455,5,98,"[""63176280-02d7-47a5-976e-d62612f5dd58""]","[""SUCCEEDED""]",OK,
9,dev_0290,0,9_00021,24,2,317,0,4,0,72,4,72,"[""8a8d7c04-353f-412b-98ae-dea350f36b5c""]","[""SUCCEEDED""]",OK,
9,dev_0290,1,11_00061,24,1,425,4,7,72,153,3,81,"[""25ed7357-2a08-4349-aeda-5de781755b00""]","[""SUCCEEDED""]",OK,
9,dev_0290,2,17_00103,40,4,619,7,12,153,316,5,163,"[""17e52f17-88e1-4190-8451-d8e0a14cc2e8""]","[""SUCCEEDED""]",OK,
9,dev_0290,3,9_00030,18,2,275,12,14,316,373,2,57,"[""f64b689d-3db0-4c97-98a2-1ff61f4f1ab6""]","[""SUCCEEDED""]",OK,
9,dev_0290,4,10_00085,12,1,155,14,15,373,401,1,28,"[""1c03a3fa-9783-4654-ba51-bdc7ff7005b0""]","[""SUCCEEDED""]",OK,
10,dev_0291,0,3_00124,8,1,165,0,3,0,59,3,59,"[""9653614e-5bf7-4282-b132-27283631d176""]","[""SUCCEEDED""]",OK,
10,dev_0291,1,4_00008,8,1,258,3,4,59,112,1,53,"[""4faf2608-7ee3-473c-a2ab-1b3081b0866a""]","[""SUCCEEDED""]",OK,
10,dev_0291,2,7_00010,16,1,276,4,7,112,178,3,66,"[""03d82abe-bdd7-424c-af94-0952c373d005""]","[""SUCCEEDED""]",OK,
10,dev_0291,3,12_00010,30,2,501,7,9,178,309,2,131,"[""88ab11fb-b460-461a-a12e-cc150f80c2cb""]","[""SUCCEEDED""]",OK,
10,dev_0291,4,6_00092,16,1,240,9,10,309,328,1,19,"[""b7bfa5f3-0ce6-4c2c-9337-abe1eae95145""]","[""SUCCEEDED""]",OK,
11,dev_0292,0,17_00110,32,2,642,0,4,0,136,4,136,"[""a2feafe2-8430-446e-a2d4-f58b8030e298""]","[""SUCCEEDED""]",OK,
11,dev_0292,1,4_00038,20,1,353,4,6,136,172,2,36,"[""10c0689c-f177-462d-9fd4-4d07de013bad""]","[""SUCCEEDED""]",OK,
11,dev_0292,2,6_00056,16,1,212,6,7,172,219,1,47,"[""a2fc1066-5440-42d9-9df3-4fd963244d46""]","[""SUCCEEDED""]",OK,
11,dev_0292,3,18_00035,26,3,361,7,13,219,310,6,91,"[""d4318000-6c02-42ed-98f0-1db0a7215b79""]","[""SUCCEEDED""]",OK,
11,dev_0292,4,6_00068,18,1,268,13,16,310,389,3,79,"[""45fd01ec-ba42-4818-836f-fa898b7addde""]","[""SUCCEEDED""]",OK,
11,dev_0292,5,16_00007,34,3,570,16,21,389,510,5,121,"[""9ec1d59b-1574-4e0a-bb36-1b40d3cbe830""]","[""SUCCEEDED""]",OK,
11,dev_0292,6,5_00025,8,1,83,21,23,510,529,2,19,"[""a548b2cd-6841-48ee-a84f-3bad3e586ea9""]","[""SUCCEEDED""]",OK,
11,dev_0292,7,13_00052,22,3,300,23,26,529,606,3,77,"[""a9f483d6-2191-4cdc-b909-54152a7e5b75""]","[""SUCCEEDED""]",OK,
11,dev_0292,8,16_00025,22,3,328,26,27,606,655,1,49,"[""a8e204f2-7769-49c2-8650-a19dd9df55c3""]","[""SUCCEEDED""]",OK,
12,dev_0293,0,5_00018,14,1,143,0,3,0,45,3,45,"[""2697976a-0776-4974-96b1-6a4ab465f464""]","[""SUCCEEDED""]",OK,
12,dev_0293,1,4_00082,18,1,245,3,4,45,109,1,64,"[""b0f00d55-736e-48c2-9f58-51892acb9bd1""]","[""SUCCEEDED""]",OK,
12,dev_0293,2,3_00066,16,0,224,4,6,109,154,2,45,"[""51c1863f-92bb-473f-a9a0-30afd607e5c5""]","[""SUCCEEDED""]",OK,
12,dev_0293,3,1_00033,12,1,171,6,7,154,199,1,45,"[""6a1cf34d-5957-4fde-b62a-31cb4dd05b38""]","[""SUCCEEDED""]",OK,
12,dev_0293,4,15_00120,30,3,423,7,10,199,297,3,98,"[""066b77ba-1195-4950-95d4-595188f92bf6""]","[""SUCCEEDED""]",OK,
12,dev_0293,5,8_00100,18,2,248,10,15,297,391,5,94,"[""452555cb-343e-4fb9-8dc8-b3d5fd2ce841""]","[""SUCCEEDED""]",OK,
13,dev_0294,0,13_00057,22,3,348,0,4,0,82,4,82,"[""086ce7ac-4971-482b-b60e-68c49eba578e""]","[""SUCCEEDED""]",OK,
13,dev_0294,1,20_00004,22,2,303,4,6,82,124,2,42,"[""adab6e68-e23f-4167-a583-7dab8ef2b06c""]","[""SUCCEEDED""]",OK,
13,dev_0294,2,4_00126,16,1,192,6,9,124,176,3,52,"[""05ad1a06-4d90-4c78-a847-a314526b3d1a""]","[""SUCCEEDED""]",OK,
13,dev_0294,3,3_00065,18,0,293,9,11,176,234,2,58,"[""d200b70c-0d6c-41c0-8d10-55df08066cdf""]","[""SUCCEEDED""]",OK,
13,dev_0294,4,14_00000,26,1,272,11,14,234,284,3,50,"[""0b1fdca3-de97-4d7e-96d4-3e26be5eea5e""]","[""SUCCEEDED""]",OK,
13,dev_0294,5,16_00125,16,2,214,14,17,284,339,3,55,"[""98abbe98-dbfb-419c-969b-cd23d9077495""]","[""SUCCEEDED""]",OK,
14,dev_0295,0,2_00097,14,1,244,0,1,0,41,1,41,"[""193d398a-de37-4ae0-ad00-dad027e097f4""]","[""SUCCEEDED""]",OK,
14,dev_0295,1,16_00088,16,2,148,1,2,41,62,1,21,"[""e1dcdaed-4ce3-40e1-8579-a085a68161cb""]","[""SUCCEEDED""]",OK,
14,dev_0295,2,3_00070,14,0,195,2,6,62,140,4,78,"[""fe04700f-4c91-45e8-ad76-6a260bd7a0a4""]","[""SUCCEEDED""]",OK,
14,dev_0295,3,8_00010,22,2,438,6,9,140,223,3,83,"[""cc264ce9-2870-4a52-a406-2f93d8b0572d""]","[""SUCCEEDED""]",OK,
14,dev_0295,4,15_00028,18,2,445,9,11,223,287,2,64,"[""f67546d4-670c-4da0-b79a-18e771c1edcd""]","[""SUCCEEDED""]",OK,
14,dev_0295,5,17_00067,38,4,633,11,16,287,451,5,164,"[""4942275b-ef87-49b6-ac10-436e8de8ea20""]","[""SUCCEEDED""]",OK,
14,dev_0295,6,5_00069,8,0,92,16,16,451,451,0,0,"[""dc1edcf9-106d-4cc5-9eac-4b8547921eae""]","[""SUCCEEDED""]",OK,
14,dev_0295,7,20_00094,18,2,232,16,18,451,490,2,39,"[""2cc8c698-8fcd-4c02-958a-69b9bb091be6""]","[""SUCCEEDED""]",OK,
15,dev_0296,0,18_00045,26,3,395,0,7,0,117,7,117,"[""d6760c4d-f346-41a5-9808-0bf5530663cd""]","[""SUCCEEDED""]",OK,
15,dev_0296,1,18_00088,24,2,289,7,12,117,186,5,69,"[""d2314fed-4b2d-4e3f-ac91-67ba9654c951""]","[""SUCCEEDED""]",OK,
15,dev_0296,2,9_00060,24,2,270,12,14,186,224,2,38,"[""f07c0923-adbb-4573-9686-ada6899e8c0a""]","[""SUCCEEDED""]",OK,
15,dev_0296,3,8_00028,26,2,448,14,16,224,294,2,70,"[""fd1d4e3e-1520-4c56-b74b-ed7413570c69""]","[""SUCCEEDED""]",OK,
15,dev_0296,4,3_00023,16,0,130,16,17,294,334,1,40,"[""d13e3171-f6ff-4678-a89a-710ffc501e26""]","[""SUCCEEDED""]",OK,
15,dev_0296,5,18_00059,38,3,535,,,,,,,,,ERROR,"Server error '502 Bad Gateway' for url 'https://api.mem0.ai/v1/event/408daaeb-c9f9-4613-8e75-0506b0692926/'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/502"
15,dev_0296,6,11_00050,20,2,215,17,23,334,490,6,156,"[""13b29ea8-106a-4f89-b8c5-944baab83736""]","[""SUCCEEDED""]",OK,
16,dev_0297,0,8_00090,22,2,297,0,2,0,84,2,84,"[""3bd8be32-9638-4db6-8776-7764a39efbc5""]","[""SUCCEEDED""]",OK,
16,dev_0297,1,3_00096,12,1,199,2,6,84,141,4,57,"[""39cafcc1-a71b-4795-a6e1-fc65e78d352f""]","[""SUCCEEDED""]",OK,
16,dev_0297,2,8_00123,22,2,258,6,9,141,191,3,50,"[""ca8c9458-0553-4a15-8bb8-ce1ec8fe321e""]","[""SUCCEEDED""]",OK,
16,dev_0297,3,10_00019,18,2,259,9,13,191,272,4,81,"[""71d4b92a-c913-4f60-ac85-7df50be45770""]","[""SUCCEEDED""]",OK,
16,dev_0297,4,18_00124,20,2,276,13,15,272,344,2,72,"[""50ce6f95-52c6-4233-8634-d2e58d1f648e""]","[""SUCCEEDED""]",OK,
16,dev_0297,5,7_00066,18,1,200,15,17,344,396,2,52,"[""d799a17e-3560-4cd3-85b6-e6d5a3e47667""]","[""SUCCEEDED""]",OK,
16,dev_0297,6,10_00038,20,2,245,17,20,396,436,3,40,"[""0af713a3-f27b-49fc-80e2-07c5404bfb90""]","[""SUCCEEDED""]",OK,
16,dev_0297,7,8_00020,28,2,463,20,22,436,517,2,81,"[""7b4d9c51-4a07-47df-8632-4efde6b83cae""]","[""SUCCEEDED""]",OK,
17,dev_0298,0,4_00104,20,1,259,0,2,0,48,2,48,"[""0bbe451d-f34f-474e-9925-98c21f197a23""]","[""SUCCEEDED""]",OK,
17,dev_0298,1,11_00019,20,2,235,2,6,48,105,4,57,"[""50ef12a4-dcaa-426b-8625-b4b75851c8b0""]","[""SUCCEEDED""]",OK,
17,dev_0298,2,5_00124,14,1,173,6,7,105,140,1,35,"[""44ec87e2-13b6-43fe-bc9b-ea1726cb9bfa""]","[""SUCCEEDED""]",OK,
17,dev_0298,3,8_00052,16,2,287,7,9,140,205,2,65,"[""3360090c-7f6a-45c9-b37f-f512a05066dd""]","[""SUCCEEDED""]",OK,
17,dev_0298,4,13_00015,10,2,166,9,11,205,252,2,47,"[""23a7d905-cbed-43f4-b89d-35f47e2ea3f9""]","[""SUCCEEDED""]",OK,
18,dev_0300,0,18_00066,28,3,294,0,4,0,68,4,68,"[""7e05c39a-5754-4e3d-8b36-fa96045deecc""]","[""SUCCEEDED""]",OK,
18,dev_0300,1,6_00069,24,1,314,4,9,68,155,5,87,"[""f99b7a8c-1dd7-4b92-b727-6ceaddcfdb39""]","[""SUCCEEDED""]",OK,
18,dev_0300,2,18_00010,28,2,485,9,12,155,311,3,156,"[""1eff59b7-5595-476f-b2b8-2283e764fe4a""]","[""SUCCEEDED""]",OK,
18,dev_0300,3,7_00059,24,1,372,12,16,311,377,4,66,"[""c40dc3dd-4778-4903-8f1d-fe8ad251c7a4""]","[""SUCCEEDED""]",OK,
18,dev_0300,4,17_00101,32,4,605,16,22,377,500,6,123,"[""20470f31-abe4-4984-b55f-08fa80cba5b7""]","[""SUCCEEDED""]",OK,
18,dev_0300,5,19_00026,24,2,422,22,24,500,581,2,81,"[""fcbfb80e-dff4-4a8e-9952-347214ff5ec2""]","[""SUCCEEDED""]",OK,
18,dev_0300,6,3_00025,8,0,83,24,25,581,598,1,17,"[""f9d81426-642b-4cc0-bc04-f5e580ea8816""]","[""SUCCEEDED""]",OK,
18,dev_0300,7,7_00018,8,1,136,25,26,598,617,1,19,"[""f1194bc0-1029-4f76-8832-38d27b36117f""]","[""SUCCEEDED""]",OK,
18,dev_0300,8,16_00076,26,2,468,26,30,617,723,4,106,"[""1d72f844-249e-4685-9ed5-6b223ead2dae""]","[""SUCCEEDED""]",OK,
19,dev_0302,0,13_00092,26,1,412,0,4,0,97,4,97,"[""e1a99e84-4f5a-4320-a6b9-e798656f1b35""]","[""SUCCEEDED""]",OK,
19,dev_0302,1,5_00091,10,0,151,4,5,97,125,1,28,"[""75e38968-3cfa-4e19-859b-a1e1ae6a51a1""]","[""SUCCEEDED""]",OK,
